Darklord Ukoback	3
Darklord Uprising	3
Darklord Zerato	3
Darkness Approaches	3
Darkness Destroyer	3
Darkness Metal, the Dragon of Dark Steel	3
Darkness Neosphere	3
Darknight Parshath	3
Darksea Float	3
Darksea Rescue	3
Darkstorm Dragon	3
Darktellarknight Batlamyus	3
Darkworld Shackles	3
Darkworld Thorns	3
Darton the Mechanical Monstrosity	3
Daruma Dropper	3
Dash Warrior	3
Data Acorn Token	3
Data Token	3
Datacorn	3
Dawn Knight	3
Dawn of the Herald	3
Dawnbreak Gardna	3
Day-Breaker the Shining Magical Warrior	3
Daybreaker	3
De-Fusion	3
De-Spell	3
De-Synchro	3
Deal of Phantom	3
Dealer's Choice	3
Debris Dragon	3
Debunk	3
Decayed Commander	3
Decisive Battle of Golgonda	3
Deck Devastation Virus	3
Deck Lockdown	3
Decode Destruction	3
Decode Talker	3
Decode Talker Extended	3
Decode Talker Heatsoul	3
Decoy Dragon	3
Decoyroid	3
Dedication through Light and Darkness	3
Deep Dark Trap Hole	3
Deep Diver	3
Deep Sea Aria	3
Deep Sea Artisan	3
Deep Sea Diva	3
Deep Sea Minstrel	3
Deep Sea Prima Donna	3
Deep Sea Repetiteur	3
Deep Sea Sentry	3
Deep Sweeper	3
Deep-Eyes White Dragon	3
Deep-Space Cruiser IX	3
Deepsea Macrotrema	3
Deepsea Shark	3
Deepsea Warrior	3
Defcon Bird	3
Defect Compiler	3
Defender of Nephthys	3
Defender of the Ice Barrier	3
Defender of the Labyrinth	3
Defender, the Magical Knight	3
Defenders Intersect	3
Defense Draw	3
Defense Zone	3
Defensive Tactics	3
Defrag Dragon	3
Degen-Force	3
Degenerate Circuit	3
Degrade Buster	3
Dekoichi the Battlechanted Locomotive	3
Delg the Dark Monarch	3
Delinquent Duo	0
Delta Attacker	3
Delta Crow - Anti Reverse	3
Delta Flyer	3
Delta The Magnet Warrior	3
Delta Tri	3
Delusion Trap Hole	3
Demise of the Land	3
Demise, Agent of Armageddon	3
Demise, King of Armageddon	3
Demise, Supreme King of Armageddon	3
Demotion	3
Denglong, First of the Yang Zing	0
Denko Sekka	3
Depth Amulet	3
Depth Shark	3
Des Counterblow	3
Des Croaking	3
Des Dendle	3
Des Feral Imp	3
Des Frog	3
Des Kangaroo	3
Des Koala	3
Des Lacooda	3
Des Mosquito	3
Des Volstgalph	3
Des Wombat	3
Descending Lost Star	3
Desert Locusts	3
Desert Protector	3
Desert Sunlight	3
Desert Twister	3
Desertapir	3
Designer Frightfur	3
Deskbot 001	3
Deskbot 002	3
Deskbot 003	3
Deskbot 004	3
Deskbot 005	3
Deskbot 006	3
Deskbot 007	3
Deskbot 008	3
Deskbot 009	3
Deskbot Base	3
Deskbot Jet	3
Desmanian Devil	3
Despair from the Dark	3
Desperado Barrel Dragon	3
Desperate Tag	3
Despia, Theater of the Branded	3
Despian Comedy	3
Despian Proskenion	3
Despian Quaeritis	3
Despian Tragedy	3
Desrook Archfiend	3
Destined Rivals	3
Destiny Board	3
Destiny Draw	3
Destiny Draw (Skill Card)	3
Destiny End Dragoon	3
Destiny HERO - Blade Master	3
Destiny HERO - Captain Tenacious	3
Destiny HERO - Celestial	3
Destiny HERO - Dangerous	3
Destiny HERO - Dark Angel	3
Destiny HERO - Dasher	3
Destiny HERO - Decider	3
Destiny HERO - Defender	3
Destiny HERO - Denier	3
Destiny HERO - Departed	3
Destiny HERO - Destroyer Phoenix Enforcer	3
Destiny HERO - Diamond Dude	3
Destiny HERO - Disk Commander	3
Destiny HERO - Dogma	3
Destiny HERO - Dominance	3
Destiny HERO - Doom Lord	3
Destiny HERO - Double Dude	3
Destiny HERO - Drawhand	3
Destiny HERO - Dread Servant	3
Destiny HERO - Dreadmaster	3
Destiny HERO - Dreamer	3
Destiny HERO - Drilldark	3
Destiny HERO - Dunker	3
Destiny HERO - Dusktopia	3
Destiny HERO - Dynatag	3
Destiny HERO - Dystopia	3
Destiny HERO - Fear Monger	3
Destiny HERO - Malicious	2
Destiny HERO - Plasma	3
Destiny Mirage	3
Destiny Signal	3
Destroyer Golem	3
Destroyersaurus	3
Destruct Potion	3
Destruction Cyclone	3
Destruction Dragon	3
Destruction Jammer	3
Destruction of Destiny	3
Destruction Punch	3
Destruction Ring	3
Destruction Sword Flash	3
Destruction Sword Memories	3
Destruction Swordsman Fusion	3
Destructive Daruma Karma Cannon	3
Destructive Draw	3
Destructotron	3
Destrudo the Lost Dragon's Frisson	1
Detonate	3
Detonate Deleter	3
Detonation Code	3
Detonator Circle "A"	3
Deus Token	3
Deus X-Krawler	3
Devotee of Nephthys	3
Devouring Sarcoughagus	3
Dewdark of the Ice Barrier	3
Dewloren, Tiger King of the Ice Barrier	3
Dhampir Vampire Sheridan	3
Dharc the Dark Charmer	3
Dharc the Dark Charmer, Gloomy	3
Dharma Cannon	3
Dharma-Eye Magician	3
Diabolica, Dragon Fiend Commander	3
Diabolos, King of the Abyss	3
Diabound Kernel	3
Diamond Core of Koa'ki Meiru	3
Diamond Dire Wolf	3
Diamond Dust	3
Diamond Duston	3
Diamond-Dust Cyclone	3
Dian Keto the Cure Master	3
Diana the Light Spirit	3
Dice Armadillo	3
Dice Dungeon	3
Dice It	3
Dice Jar	3
Dice Re-Roll	3
Dice Roll Battle	3
Dice Try!	3
Dice-nied	3
Diced Dice	3
Dicelops	3
Dicephoon	3
Diceversity	3
Dictator of D.	3
Different Dimension Capsule	3
Different Dimension Deepsea Trench	3
Different Dimension Dragon	3
Different Dimension Encounter	3
Different Dimension Gate	3
Different Dimension Ground	3
Diffusion Wave-Motion	3
Dig Beak	3
Dig of Destiny	3
Digging for Gold	3
Digit Jamming	3
Digital Bug Centibit	3
Digital Bug Cocoondenser	3
Digital Bug Corebage	3
Digital Bug LEDybug	3
Digital Bug Registrider	3
Digital Bug Rhinosebus	3
Digital Bug Scaradiator	3
Digital Bug Websolder	3
Digitron	3
Digvorzhak, King of Heavy Industry	3
Dillingerous Dragon	3
Dimension Conjurer	3
Dimension Dice	3
Dimension Distortion	3
Dimension Explosion	3
Dimension Fortress Weapon	3
Dimension Fusion	0
Dimension Fusion Destruction	3
Dimension Gate	3
Dimension Guardian	3
Dimension Jar	3
Dimension Mirage	3
Dimension Reflector	3
Dimension Shifter	3
Dimension Slice	3
Dimension Sphinx	3
Dimension Wall	3
Dimension Wanderer	3
Dimensional Alchemist	3
Dimensional Barrier	3
Dimensional Fissure	3
Dimensional Inversion	3
Dimensional Isoallotope Varis	3
Dimensional Prison	3
Dimensionhole	3
Dimer Synthesis	3
Dingirsu, the Orcust of the Evening Star	3
Dino Destruction	3
Dino-Sewing	3
Dinomic Powerload	3
Dinomight Knight, the True Dracofighter	3
Dinomight Powerload, the Dracoslayer	3
Dinomist Ankylos	3
Dinomist Brachion	3
Dinomist Ceratops	3
Dinomist Charge	3
Dinomist Eruption	3
Dinomist Plesios	3
Dinomist Pteran	3
Dinomist Rex	3
Dinomist Rush	3
Dinomist Spinos	3
Dinomist Stegosaur	3
Dinomists Howling	3
Dinomorphia Alert	3
Dinomorphia Brute	3
Dinomorphia Diplos	3
Dinomorphia Domain	3
Dinomorphia Frenzy	3
Dinomorphia Kentregina	3
Dinomorphia Reversion	3
Dinomorphia Rexterm	3
Dinomorphia Shell	3
Dinomorphia Sonic	3
Dinomorphia Stealthbergia	3
Dinomorphia Therizia	3
Dinosaur Kingdom	3
Dinoster Power, the Mighty Dracoslayer	3
Dinowrestler Capaptera	3
Dinowrestler Capoeiraptor	3
Dinowrestler Chimera T Wrextle	3
Dinowrestler Coelasilat	3
Dinowrestler Eskrimamenchi	3
Dinowrestler Giga Spinosavate	3
Dinowrestler Iguanodraka	3
Dinowrestler King T Wrextle	3
Dinowrestler Martial Ampelo	3
Dinowrestler Martial Anga	3
Dinowrestler Martial Ankylo	3
Dinowrestler Pankratops	1
Dinowrestler Rambrachio	3
Dinowrestler Systegosaur	3
Dinowrestler Terra Parkourio	3
Dinowrestler Valeonyx	3
Diplexer Chimera	3
Dirge of the Lost Dragon	3
Disappear	3
Disarm	3
Disarmament	3
Disc Fighter	3
Disciple of Nephthys	3
Disciple of the Forbidden Spell	3
Disciples of the True Dracophoenix	3
Discord	3
Disenchanter	3
Disk Magician	3
Diskblade Rider	3
Dispatchparazzi	3
Disposable Learner Device	3
Dissolverock	3
Disturbance Strategy	3
Divine Arsenal AA-ZEUS - Sky Thunder	3
Divine Dragon - Excelion	3
Divine Dragon Apocralyph	3
Divine Dragon Aquabizarre	3
Divine Dragon Knight Felgrand	3
Divine Dragon Lord Felgrand	3
Divine Dragon Ragnarok	3
Divine Dragon Titanomakhia	3
Divine Dragon Token	3
Divine Evolution	3
Divine Grace - Northwemko	3
Divine Knight Ishzark	3
Divine Punishment	3
Divine Relic Mjollnir	3
Divine Serpent Geh	3
Divine Sword - Phoenix Blade	3
Divine Wind of Mist Valley	1
Divine Wrath	3
Diviner of the Herald	3
Dizzying Winds of Yosen Village	3
Djinn Cursenchanter of Rituals	3
Djinn Demolisher of Rituals	3
Djinn Disserere of Rituals	3
Djinn Presider of Rituals	3
Djinn Prognosticator of Rituals	3
Djinn Releaser of Rituals	0
Djinn the Watcher of the Wind	3
DMZ Dragon	3
DNA Checkup	3
DNA Surgery	3
DNA Transplant	3
Do a Barrel Roll	3
Doble Passe	3
Doctor Cranium	3
Doctor D	3
Dodger Dragon	3
Dododo Bot	3
Dododo Buster	3
Dododo Driver	3
Dododo Swordsman	3
Dododo Warrior	3
Dododo Witch	3
Dodododraw	3
Dodododwarf Gogogoglove	3
DOG Fighter Token	3
Doggy Diver	3
Dogmatika Adin, the Enlightened	3
Dogmatika Ashiyan	3
Dogmatika Ecclesia, the Virtuous	3
Dogmatika Encounter	3
Dogmatika Fleurdelis, the Knighted	3
Dogmatika Genesis	3
Dogmatika Maximus	3
Dogmatika Nation	3
Dogmatika Nexus	3
Dogmatika Punishment	3
Dogmatika Theo, the Iron Punch	3
Dogmatikacism	3
Dogmatikalamity	3
Dogmatikamacabre	3
Dogmatikatrix	3
Dogmatikaturgy	3
Dogoran, the Mad Flame Kaiju	3
Dogu	3
Doitsu	3
Doki Doki	3
Dokuroizo the Grim Reaper	3
Dokurorider	3
Dokuroyaiba	3
Doll Happiness	3
Doll House	3
Doll Monster Bear-Bear	3
Doll Monster Miss Mädchen	3
Doma The Angel of Silence	3
Domain of the True Monarchs	3
Domino Effect	3
Don Thousand's Throne	3
Don Turtle	3
Don Zaloog	3
Donner, Dagger Fur Hire	3
Donpa, Marksman Fur Hire	3
Donyoribo @Ignister	3
Doodle Beast - Stego	3
Doodle Beast - Tyranno	3
Doodlebook - Uh uh uh!	3
Doom Donuts	3
Doom Dozer	3
Doom Kraken	3
Doom Shaman	3
Doom Virus Dragon	3
Doombearer Psychopompos	3
Doomcaliber Knight	3
Doomdog Octhros	3
Doomkaiser Dragon	3
Doomkaiser Dragon/Assault Mode	3
Doomking Balerdroch	3
Doomsday Horror	3
Doomsday Token	3
Doomstar Magician	3
Doorway of the Celestial Mikanko	3
Doppel Token	3
Doppelganger	3
Doppelwarrior	3
Dora of Fate	3
Doriado	3
Doriado's Blessing	3
Doron	3
Dorover	3
Doshin @Ignister	3
DoSolfachord Coolia	3
DoSolfachord Cutia	3
Dotedotengu	3
Dotscaper	3
Double Attack	3
Double Cipher	3
Double Coston	3
Double Cyclone	3
Double Defender	3
Double Disruptor Dragon	3
Double Dragon Descent	3
Double Dude Token	3
Double Dust Tornado Twins	3
Double Evolution Pill	3
Double Evolution Pill (Skill Card)	3
Double Exposure	3
Double Fin Shark	3
Double Headed Anger Knuckle	3
Double Hero Attack	3
Double Iris Magician	3
Double Magical Arm Bind	3
Double or Nothing!	3
Double Payback	3
Double Resonator	3
Double Shark	3
Double Snare	3
Double Spell	3
Double Summon	3
Double Tag Team	3
Double Tool C&D	3
Double Trap Hole	3
Double-Edged Sword	3
Double-Edged Sword Technique	3
Doublebyte Dragon	3
Dovelgus, Generaider Boss of Iron	3
Downbeat	3
Downerd Magician	3
Dowsing Fusion	3
Doyon @Ignister	3
Dr. Frankenderp	3
Draco Berserker of the Tenyi	3
Draco Face-Off	1
Draco Masters of the Tenyi	3
Draco-Utopian Aura	3
Dracoback, the Rideable Dragon	3
Dracocension	3
Draconnection	3
Draconnet	3
Dracoon Lamp	3
Dragard	3
Dragged Down into the Grave	3
Draghig, Malebranche of the Burning Abyss	3
Dragocytos Corrupted Nethersoul Dragon	3
Dragodies, the Empowered Warrior	3
Dragon Buster Destruction Sword	3
Dragon Caller	3
Dragon Capture Jar	3
Dragon Core Hexer	3
Dragon Dowser	3
Dragon Horn Hunter	3
Dragon Ice	3
Dragon Knight Draco-Equiste	3
Dragon Knight of Creation	3
Dragon Laser	3
Dragon Manipulator	3
Dragon Master Knight	3
Dragon Mastery	3
Dragon Nails	3
Dragon Piper	3
Dragon Queen of Tragic Endings	3
Dragon Ravine	3
Dragon Revival Rhapsody	3
Dragon Seeker	3
Dragon Shield	3
Dragon Shrine	3
Dragon Spirit of White	3
Dragon Statue	3
Dragon Treasure	3
Dragon Zombie	3
Dragon's Bind	3
Dragon's Fighting Spirit	3
Dragon's Gunfire	3
Dragon's Mirror	3
Dragon's Rage	3
Dragon's Rebirth	3
Dragonbite	3
Dragoncaller Magician	3
Dragoncarnation	3
Dragonecro Nethersoul Dragon	3
Dragoness the Wicked Knight	3
Dragong	3
Dragonic Attack	3
Dragonic Diagram	1
Dragonic Guard	3
Dragonic Knight	3
Dragonic Pendulum	3
Dragonic Tactics	3
Dragonlark Pairen	3
Dragonmaid Changeover	3
Dragonmaid Downtime	3
Dragonmaid Ernus	3
Dragonmaid Hospitality	3
Dragonmaid Lorpar	3
Dragonmaid Nudyarl	3
Dragonmaid Send-Off	3
Dragonmaid Sheou	3
Dragonmaid Tidying	3
Dragonmaid Tinkhec	3
Dragonmaid Welcome	3
Dragonoid Generator	3
Dragonoid Token	3
Dragonox, the Empowered Warrior	3
Dragonpit Magician	3
Dragonpulse Magician	3
Dragonroid	3
Dragoons of Draconia	3
Dragoroar	3
Dragunity Aklys	3
Dragunity Angusticlavii	3
Dragunity Arma Gram	3
Dragunity Arma Leyvaten	3
Dragunity Arma Mystletainn	3
Dragunity Brandistock	3
Dragunity Corsesca	3
Dragunity Couse	3
Dragunity Darkspear	3
Dragunity Divine Lance	3
Dragunity Draft	3
Dragunity Dux	3
Dragunity Glow	3
Dragunity Guisarme	3
Dragunity Javelin	3
Dragunity Knight - Areadbhair	3
Dragunity Knight - Ascalon	3
Dragunity Knight - Barcha	3
Dragunity Knight - Gae Bulg	3
Dragunity Knight - Gae Dearg	3
Dragunity Knight - Gormfaobhar	3
Dragunity Knight - Luin	3
Dragunity Knight - Romulus	3
Dragunity Knight - Trident	3
Dragunity Knight - Vajrayana	3
Dragunity Legatus	3
Dragunity Legion	3
Dragunity Legionnaire	3
Dragunity Militum	3
Dragunity Oubliette	3
Dragunity Partisan	3
Dragunity Phalanx	3
Dragunity Pilum	3
Dragunity Primus Pilus	3
Dragunity Remus	3
Dragunity Senatus	3
Dragunity Tribus	3
Dragunity Whirlwind	3
Draining Shield	3
Dramatic Rescue	3
Dramaturge of Despia	3
Drastic Drop Off	3
Draw Discharge	3
Draw Muscle	3
Draw of Fate	3
Dread Dragon	3
Dreadscythe Harvester	3
Dream Cicada	3
Dream Clown	3
Dream Mirror Fantasy	3
Dream Mirror Hypnagogia	3
Dream Mirror of Chaos	3
Dream Mirror of Joy	3
Dream Mirror of Terror	3
Dream Mirror Oneiromancy	3
Dream Mirror Phantasms	3
Dream Mirror Recap	3
Dream Shark	3
Dreamland	3
Dreamsprite	3
Dreiath III, the True Dracocavalry General	3
Dried Winds	3
Drill Barnacle	3
Drill Bug	3
Drill Driver Vespenato	3
Drill Synchron	3
Drill Warrior	3
Drillago	3
Drillroid	3
Driven Daredevil	3
Driving Snow	3
Droll & Lock Bird	3
Droll Bird	3
Drooling Lizard	3
Drop Off	3
Drowning Mirror Force	3
Drytron Alpha Thuban	3
Drytron Asterism	3
Drytron Beta Rastaban	3
Drytron Delta Altais	3
Drytron Eclipse	3
Drytron Fafnir	3
Drytron Gamma Eltanin	3
Drytron Meteonis Draconids	3
Drytron Meteonis Quadrantids	3
Drytron Meteor Shower	3
Drytron Mu Beta Fafnir	3
Drytron Nova	3
Drytron Zeta Aldhibah	3
Dual Assembwurm	3
Dual Avatar - Empowered Kon-Gyo	3
Dual Avatar - Empowered Mitsu-Jaku	3
Dual Avatar Ascendance	3
Dual Avatar Compact	3
Dual Avatar Defeating Evil	3
Dual Avatar Feet - Armored Un-Gyo	3
Dual Avatar Feet - Kokoku	3
Dual Avatar Fists - Armored Ah-Gyo	3
Dual Avatar Fists - Yuhi	3
Dual Avatar Invitation	3
Dual Avatar Return	3
Duality	3
Duck Dummy	3
Duck Fighter	3
DUCKER Mobile Cannon	3
Duel Academy	3
Duel Link Dragon, the Duel Dragon	3
Duel Tower	3
Duelist Alliance	3
Duelittle Chimera	3
Dueltaining	3
Duke Shade, the Sinister Shadow Lord	3
Dummy Golem	3
Dunames Dark Witch	3
Dungeon Worm	3
Dunnell, the Noble Arms of Light	3
Duoterion	3
Dupe Frog	3
Dust Barrier	3
Dust Knight	3
Dust Storm of Gusto	3
Dust Tornado	3
Dustflame Blast	3
Duston Roller	3
Duza the Meteor Cubic Vessel	3
Dverg of the Nordic Alfar	3
Dwarf Star Dragon Planeter	3
Dweller in the Depths	3
Dwimmered Glimmer	3
Dwimmered Path	3
Dyna Base	3
Dyna Mond	3
Dyna Tank	3
Dyna, Hero Fur Hire	3
Dynatherium	3
Dystopia the Despondent	3
DZW - Chimera Clad	3
E - Emergency Call	3
E.M.R.	3
Eagle Eye	3
Eagle Shark	3
Eanoc, Sentry of the Ghoti	3
Earth Armor Ninja	3
Earth Chant	3
Earth Effigy	3
Earth Golem @Ignister	3
Earthbound Geoglyph	3
Earthbound Greater Linewalker	3
Earthbound Immortal Aslla piscu	3
Earthbound Immortal Ccapac Apu	3
Earthbound Immortal Ccarayhua	3
Earthbound Immortal Chacu Challhua	3
Earthbound Immortal Cusillu	3
Earthbound Immortal Revival	3
Earthbound Immortal Uru	3
Earthbound Immortal Wiraqocha Rasca	3
Earthbound Linewalker	3
Earthbound Spirit	3
Earthbound Wave	3
Earthbound Whirlwind	3
Earthquake	3
Earthquake Giant	3
Earthshaker	3
Earthshattering Event	3
Eater of Millions	3
Eatgaboon	3
Ebon Arrow	3
Ebon High Magician	3
Ebon Illusion Magician	3
Ebon Magician Curran	3
Eccentric Boy	3
Echo Oscillation	3
Eclipse Wyvern	0
Eco, Mystical Spirit of the Forest	3
Ecole de Zone	3
Ectoplasmer	3
Ectoplasmic Fortification!	3
Eda the Sun Magician	3
Edea the Heavenly Squire	3
Edge Hammer	3
Edge Imp Chain	3
Edge Imp Cotton Eater	3
Edge Imp Frightfuloid	3
Edge Imp Sabres	3
Edge Imp Saw	3
Edge Imp Scythe	3
Edge Imp Tomahawk	3
Edge of the Ring	3
Effect Veiler	3
Ego Boost	3
Egotistical Ape	3
Egyptian God Slime	3
Ehren, Lightsworn Monk	3
Ehther the Heavenly Monarch	3
Eidos the Underworld Squire	3
Einherjar Token	3
Eisbahn	3
Eka the Flame Buddy	3
Ekibyo Drakmord	3
El Dorado Adelantado	3
El Shaddoll Anoyatyllis	3
El Shaddoll Apkallone	3
El Shaddoll Construct	3
El Shaddoll Fusion	3
El Shaddoll Grysta	3
El Shaddoll Shekhinaga	3
El Shaddoll Wendigo	3
El Shaddoll Winda	3
Elborz, the Sacred Lands of Simorgh	3
Eldeen	3
Elder Entity N'tss	3
Elder Entity Norden	0
Elder of the Six Samurai	3
Eldlich the Golden Lord	3
Eldlich the Mad Golden Lord	3
Eldlixir of Black Awakening	3
Eldlixir of Scarlet Sanguine	3
Eldlixir of White Destiny	3
Electric Jellyfish	3
Electric Lizard	3
Electric Snake	3
Electric Virus	3
Electro-Whip	3
Electromagnetic Bagworm	3
Electromagnetic Shield	3
Electromagnetic Turtle	3
Elegant Egotist	3
Elegy the Melodious Diva	3
Element Doom	3
Element Dragon	3
Element Magician	3
Element Saurus	3
Element Soldier	3
Element Valkyrie	3
Elemental Absorber	3
Elemental Burst	3
Elemental Grace Doriado	3
Elemental HERO Absolute Zero	3
Elemental HERO Air Neos	3
Elemental HERO Aqua Neos	3
Elemental HERO Avian	3
Elemental HERO Bladedge	3
Elemental HERO Blazeman	3
Elemental HERO Brave Neos	3
Elemental HERO Bubbleman	3
Elemental HERO Burstinatrix	3
Elemental HERO Captain Gold	3
Elemental HERO Chaos Neos	3
Elemental HERO Clayman	3
Elemental HERO Core	3
Elemental HERO Cosmo Neos	3
Elemental HERO Dark Neos	3
Elemental HERO Darkbright	3
Elemental HERO Divine Neos	3
Elemental HERO Electrum	3
Elemental HERO Escuridao	3
Elemental HERO Flame Wingman	3
Elemental HERO Flare Neos	3
Elemental HERO Flash	3
Elemental HERO Gaia	3
Elemental HERO Glow Neos	3
Elemental HERO Grand Neos	3
Elemental HERO Grandmerge	3
Elemental HERO Great Tornado	3
Elemental HERO Heat	3
Elemental HERO Honest Neos	3
Elemental HERO Ice Edge	3
Elemental HERO Inferno	3
Elemental HERO Knospe	3
Elemental HERO Lady Heat	3
Elemental HERO Liquid Soldier	3
Elemental HERO Magma Neos	3
Elemental HERO Marine Neos	3
Elemental HERO Mariner	3
Elemental HERO Mudballman	3
Elemental HERO Nebula Neos	3
Elemental HERO Necroid Shaman	3
Elemental HERO Necroshade	3
Elemental HERO Neo Bubbleman	3
Elemental HERO Neos	3
Elemental HERO Neos Alius	3
Elemental HERO Neos Kluger	3
Elemental HERO Neos Knight	3
Elemental HERO Nova Master	3
Elemental HERO Ocean	3
Elemental HERO Phoenix Enforcer	3
Elemental HERO Plasma Vice	3
Elemental HERO Poison Rose	3
Elemental HERO Prisma	3
Elemental HERO Rampart Blaster	3
Elemental HERO Shadow Mist	3
Elemental HERO Shining Flare Wingman	3
Elemental HERO Shining Neos Wingman	3
Elemental HERO Shining Phoenix Enforcer	3
Elemental HERO Solid Soldier	3
Elemental HERO Sparkman	3
Elemental HERO Spirit of Neos	3
Elemental HERO Steam Healer	3
Elemental HERO Storm Neos	3
Elemental HERO Stratos	3
Elemental HERO Sunrise	3
Elemental HERO Tempest	3
Elemental HERO Terra Firma	3
Elemental HERO The Shining	3
Elemental HERO Thunder Giant	3
Elemental HERO Voltic	3
Elemental HERO Wild Wingman	3
Elemental HERO Wildedge	3
Elemental HERO Wildheart	3
Elemental HERO Woodsman	3
Elemental Mistress Doriado	3
Elemental Recharge	3
Elemental Training	3
Elements of Thunder, Water, and Wind	3
Elementsaber Aina	3
Elementsaber Lapauila	3
Elementsaber Lapauila Mana	3
Elementsaber Makani	3
Elementsaber Malo	3
Elementsaber Molehu	3
Elementsaber Nalu	3
Elephant Statue of Blessing	3
Elephant Statue of Disaster	3
Elephun	3
Elf's Light	3
Eliminating the League	3
Elphase	3
Emblem of Dragon Destroyer	3
Emblem of the Awakening	3
Emblem of the Plunder Patroll	3
Embodiment of Apophis	3
Embryonic Beast	3
Emergency Assistance	3
Emergency Provisions	3
Emergency Teleport	3
Emergeroid Call	3
Emerging Emergency Rescute Rescue	3
Emes the Infinity	3
Emissary from Pandemonium	3
Emissary of Darkness Token	3
Emissary of the Afterlife	3
Emissary of the Oasis	3
Emperor Maju Garzett	3
Emperor of Lightning	3
Emperor of Prophecy	3
Emperor of the Land and Sea	3
Emperor Sem	3
Emperor Tanuki's Critter Count	3
Empowerment	3
Empress Judge	3
Empress Mantis	3
Empress of Prophecy	3
Empty Machine	3
EN - Engage Neo Space	3
EN Shuffle	3
EN Wave	3
Enchanted Javelin	3
Enchanting Fitting Room	3
Enchanting Mermaid	3
Encode Talker	3
End of the Line	3
End of the World	3
Endless Decay	3
Endless Engine Argyro System	3
Endless Traps	3
Endymion's Lab	3
Endymion, the Magistus of Mastery	3
Endymion, the Master Magician	3
Endymion, the Mighty Master of Magic	3
Enemy Controller	3
Energizing Elements	3
Energy Bravery	3
Energy Drain	3
Energy-Absorbing Monolith	3
Enervating Mist	3
Engine Token	3
Engraver of the Mark	3
Enishi, Shien's Chancellor	3
Enlightenment	3
Enlightenment Paladin	3
Enma's Judgment	3
Enraged Battle Ox	3
Enraged Muka Muka	3
Envoy of Chaos	3
Epigonen, the Impersonation Invader	3
Epsilon The Magnet Warrior	3
Epurrely Beauty	3
Epurrely Happiness	3
Epurrely Plump	3
Equip Shot	3
Eradicating Aerosol	3
Eradicator Epidemic Virus	3
Erebus the Underworld Monarch	3
Eria the Water Charmer	3
Eria the Water Charmer, Gentle	3
Erica the Rikka Fairy	3
Escalation of the Monarchs	3
Escape from the Dark Dimension	3
Escape of the Unchained	3
Escher the Frost Vassal	3
ESP Amplifier	3
Esper Girl	3
Esprit Bird Token	3
Eternal Bond	3
Eternal Chaos	3
Eternal Dread	3
Eternal Drought	3
Eternal Galaxy	3
Eternal Rest	3
Eternal Soul	3
Etoile Cyber	3
Euler's Circuit	3
Eva	0
Eva Token	3
Evening Twilight Knight	3
Evenly Matched	3
Everlasting Alloy	3
Everliving Underworld Cannon	3
Evigishki Gustkraken	3
Evigishki Levianima	3
Evigishki Merrowgeist	3
Evigishki Mind Augus	3
Evigishki Nereimanas	3
Evigishki Soul Ogre	3
Evigishki Tetrogre	3
Evil Blast	3
Evil Dragon Ananta	3
Evil Eye Awakening	3
Evil Eye Confrontation	3
Evil Eye Defeat	3
Evil Eye Domain - Pareidolia	3
Evil Eye Mesmerism	3
Evil Eye of Gorgoneio	3
Evil Eye of Selene	3
Evil Eye Reemergence	3
Evil Eye Repose	3
Evil Eye Resurrection	3
Evil Eye Retribution	3
Evil HERO Adusted Gold	3
Evil HERO Dark Gaia	3
Evil HERO Infernal Gainer	3
Evil HERO Infernal Prodigy	3
Evil HERO Infernal Sniper	3
Evil HERO Inferno Wing	3
Evil HERO Lightning Golem	3
Evil HERO Malicious Bane	3
Evil HERO Malicious Edge	3
Evil HERO Malicious Fiend	3
Evil HERO Sinister Necrom	3
Evil HERO Wild Cyclone	3
Evil Mind	3
Evil Thorn	3
Evil Token	3
Evilswarm Azzathoth	3
Evilswarm Bahamut	3
Evilswarm Castor	3
Evilswarm Coppelia	3
Evilswarm Exciton Knight	3
Evilswarm Golem	3
Evilswarm Heliotrope	3
Evilswarm Hraesvelg	3
Evilswarm Kerykeion	3
Evilswarm Ketos	3
Evilswarm Mandragora	3
Evilswarm Nightmare	3
Evilswarm O'lantern	3
Evilswarm Obliviwisp	3
Evilswarm Ophion	3
Evilswarm Ouroboros	3
Evilswarm Salamandra	3
Evilswarm Thanatos	3
Evilswarm Thunderbird	3
Evilswarm Zahak	3
Evil★Twin Challenge	3
Evil★Twin GG EZ	3
Evil★Twin Ki-sikil	3
Evil★Twin Lil-la	3
Evil★Twin Present	3
Evil★Twin's Trouble Sunny	3
Evil★Twins Ki-sikil & Lil-la	3
Evo-Branch	3
Evo-Diversity	3
Evo-Force	3
Evo-Instant	3
Evo-Karma	3
Evo-Miracle	3
Evo-Price	3
Evo-Singularity	3
Evocator Chevalier	3
Evocator Eveque	3
Evolsaur Cerato	3
Evolsaur Darwino	3
Evolsaur Diplo	3
Evolsaur Elias	3
Evolsaur Pelta	3
Evolsaur Terias	3
Evolsaur Vulcano	3
Evoltile Casinerio	3
Evoltile Elginero	3
Evoltile Gephyro	3
Evoltile Lagosucho	3
Evoltile Megachirella	3
Evoltile Najasho	3
Evoltile Odonto	3
Evoltile Pleuro	3
Evoltile Westlo	3
Evolution Burst	3
Evolution End Burst	3
Evolutionary Bridge	3
Evolzar Dolkka	3
Evolzar Laggia	3
Evolzar Solda	3
Exa, Enforcer of the Nekroz	3
